timestamp,energyB,energyP,on_offL1,on_offL2,powerC,powerP,powerL1,powerL2,powerA
2022-06-29 11:41:55.813157,447.88417222222256,1334.4063472222222,0,0.0,1963.258,1964.577,780.9,952.33,1.31899999999996
2022-06-29 11:42:05.825646,447.8821611111114,1339.856911111111,0,0.0,1962.927,1962.203,775.44,970.04,-0.7239999999999327
2022-06-29 11:42:15.763578,447.6963444444448,1345.304222222222,0,0.0,2027.926,1961.032,778.5,1019.66,-66.894
2022-06-29 11:42:25.896917,447.6429027777781,1350.7576749999998,0,0.0,1982.482,1963.243,777.82,961.11,-19.239000000000033
2022-06-29 11:42:35.933913,447.650291666667,1356.2165666666665,0,0.0,1962.541,1965.201,773.41,955.93,2.660000000000082
2022-06-29 11:42:45.783520,447.56730000000033,1361.6636888888888,0,0.0,1990.841,1960.964,776.46,1004.64,-29.876999999999953
2022-06-29 11:42:55.854058,447.4030027777781,1367.1260388888888,0,0.0,2025.593,1966.446,774.76,1008.64,-59.14700000000016
2022-06-29 11:43:05.835934,447.4379194444448,1372.5888666666667,0,0.0,1954.048,1966.618,775.78,943.72,12.569999999999936
2022-06-29 11:43:15.791151,447.4905805555559,1378.054463888889,0,0.0,1948.657,1967.615,781.59,945.23,18.958000000000084
2022-06-29 11:43:25.813220,447.3529611111114,1383.524425,0,0.0,2018.729,1969.186,781.59,1017.32,-49.54300000000012
2022-06-29 11:43:35.984861,447.2199222222225,1389.0058555555556,0,0.0,2021.209,1973.315,783.31,1005.21,-47.894000000000005
2022-06-29 11:43:45.986465,447.2692444444447,1394.493327777778,0,0.0,1957.734,1975.49,777.48,952.33,17.756000000000085
2022-06-29 11:43:56.015799,447.3202472222225,1399.9810000000002,0,0.0,1957.201,1975.562,775.44,950.29,18.360999999999876
2022-06-29 11:44:05.961044,447.1757694444448,1405.4705083333336,0,0.0,2028.235,1976.223,778.84,1019.07,-52.011999999999944
2022-06-29 11:44:16.001114,447.1154388888892,1410.9581222222223,0,0.0,1997.26,1975.541,775.78,975.91,-21.71900000000005
2022-06-29 11:44:25.817390,447.14925000000034,1416.443491666667,0,0.0,1962.561,1974.733,781.93,956.96,12.172000000000025
2022-06-29 11:44:35.850292,447.148091666667,1421.926402777778,0,0.0,1974.265,1973.848,775.1,984.57,-0.4170000000001437
2022-06-29 11:44:45.885458,447.009580555556,1427.414466666667,0,0.0,2025.567,1975.703,772.4,1014.41,-49.86400000000003
2022-06-29 11:44:55.995833,447.0275888888893,1432.9038500000004,0,0.0,1969.695,1976.178,780.9,951.31,6.483000000000175
2022-06-29 11:45:05.990072,447.0962916666671,1438.4005750000003,0,0.0,1954.088,1978.821,781.59,948.77,24.732999999999947
2022-06-29 11:45:15.896136,446.9837194444448,1443.9045527777782,0,0.0,2021.958,1981.432,775.44,1014.41,-40.52600000000007
2022-06-29 11:45:26.037559,446.8731944444448,1449.4001000000003,0,0.0,2018.186,1978.397,780.9,1003.51,-39.78899999999999
2022-06-29 11:45:35.975272,446.9349500000004,1454.9004722222228,0,0.0,1957.902,1980.134,781.24,953.36,22.23199999999997
2022-06-29 11:45:46.018349,446.9984888888893,1460.408605555556,0,0.0,1960.054,1982.928,782.97,952.85,22.874000000000024
2022-06-29 11:45:55.941874,446.8705138888893,1465.9299000000003,0,0.0,2033.7370000000003,1987.666,776.46,1017.9,-46.07100000000037
2022-06-29 11:46:05.892375,446.83445833333377,1471.4407500000004,0,0.0,1996.886,1983.906,773.07,986.21,-12.980000000000018
2022-06-29 11:46:15.920188,447.01275833333375,1476.9455583333338,0,0.0,1917.543,1981.731,745.78,953.87,64.1880000000001
2022-06-29 11:46:25.948454,447.08703333333375,1482.4544500000004,0,0.0,1956.462,1983.201,778.5,986.76,26.739000000000033
2022-06-29 11:46:35.978889,446.9881000000004,1487.9839666666671,0,0.0,2026.242,1990.626,777.82,1013.83,-35.615999999999985
2022-06-29 11:46:46.033170,447.0784527777782,1493.5151722222226,0,0.0,1958.707,1991.234,775.78,947.25,32.526999999999816
2022-06-29 11:46:56.209761,447.2057750000004,1499.0549972222227,0,0.0,1948.501,1994.337,774.76,944.73,45.83600000000001
2022-06-29 11:47:05.998877,447.2022861111115,1504.597455555556,0,0.0,1996.541,1995.285,773.75,1000.68,-1.2559999999998581
2022-06-29 11:47:16.025252,447.12100833333375,1510.127738888889,0,0.0,2020.162,1990.902,781.59,1008.07,-29.25999999999999
2022-06-29 11:47:25.962675,447.2177222222226,1515.6591611111116,0,0.0,1956.495,1991.312,781.59,950.29,34.81700000000001
2022-06-29 11:47:35.991482,447.3206916666671,1521.1902527777784,0,0.0,1954.124,1991.193,782.62,951.82,37.06899999999996
2022-06-29 11:47:46.126838,447.2209166666671,1526.723069444445,0,0.0,2027.733,1991.814,780.55,1018.48,-35.91899999999987
